Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Salary_Bin
S02461,0.7272727272727273,1,0.050000000000000044,0.9514285714285714,0.0920920920920921,0.855,4,0.0,1.0,1.0,0.2222222222222222,0.7777777777777778,0.4,0.2855263157894737,0.8888888888888888,0.0,0,0.5555555555555556,1,Low
S02462,0.5454545454545454,1,0.4099999999999999,0.32857142857142857,0.45045045045045046,0.6100000000000001,6,0.0,0.6666666666666666,0.2,0.4444444444444444,1.0,0.2,0.12763157894736843,0.2222222222222222,0.75,2,0.4444444444444444,0,Low
S02463,1.0,1,0.7050000000000001,0.42857142857142855,0.3953953953953954,0.9099999999999999,2,0.5,1.0,1.0,0.4444444444444444,0.7777777777777778,0.8,0.2855263157894737,0.7777777777777778,0.25,0,0.5555555555555556,1,Low
S02464,0.0,0,0.2250000000000001,0.78,0.8918918918918919,0.5800000000000001,0,0.75,0.0,0.0,1.0,0.6666666666666666,0.0,0.5644736842105263,0.0,0.75,2,0.4444444444444444,0,Medium
S02465,1.0,1,0.7949999999999999,0.03571428571428571,0.923923923923924,0.16999999999999993,3,1.0,0.5555555555555556,0.0,0.7777777777777778,0.5555555555555556,0.2,0.0013157894736842105,1.0,1.0,0,0.1111111111111111,1,Low
S02466,0.6363636363636364,1,0.6299999999999999,0.7628571428571429,0.5505505505505506,0.915,5,0.25,0.5555555555555556,0.8,0.6666666666666666,0.6666666666666666,0.4,0.2381578947368421,0.4444444444444444,0.5,0,1.0,0,Low
S02467,0.2727272727272727,0,0.5900000000000001,0.9314285714285714,0.9329329329329329,0.6799999999999999,0,0.75,0.7777777777777778,0.8,0.1111111111111111,0.5555555555555556,0.8,0.33289473684210524,0.0,1.0,2,0.3333333333333333,0,Medium
S02468,0.18181818181818182,0,0.355,0.6757142857142857,0.47847847847847846,0.7,0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,1.0,0.2,0.0,1.0,2,0.6666666666666666,1,Low
S02469,0.5454545454545454,0,0.48,0.5514285714285714,0.3153153153153153,0.9850000000000001,4,0.75,0.1111111111111111,0.2,0.6666666666666666,0.5555555555555556,0.4,0.225,0.5555555555555556,1.0,0,0.3333333333333333,1,Low
S02470,1.0,1,0.595,0.4057142857142857,0.6706706706706707,0.07499999999999996,4,0.25,0.0,0.4,1.0,0.6666666666666666,1.0,0.40921052631578947,0.4444444444444444,0.0,2,0.4444444444444444,0,Medium
S02471,0.18181818181818182,1,0.47,0.6414285714285715,0.6976976976976977,0.42999999999999994,4,1.0,0.2222222222222222,0.0,1.0,0.5555555555555556,0.2,0.35526315789473684,0.4444444444444444,0.75,3,0.1111111111111111,0,Medium
S02472,0.6363636363636364,1,0.7,0.45571428571428574,0.992992992992993,0.24,0,1.0,0.6666666666666666,0.6,0.3333333333333333,0.1111111111111111,0.0,0.5157894736842106,0.1111111111111111,0.25,0,0.2222222222222222,0,Medium
S02473,0.45454545454545453,0,0.43500000000000005,0.22142857142857142,0.35235235235235235,0.6299999999999999,1,0.25,0.7777777777777778,0.2,0.5555555555555556,0.5555555555555556,0.2,0.4381578947368421,1.0,0.5,2,0.4444444444444444,1,Medium
S02474,0.36363636363636365,1,0.19999999999999996,0.6714285714285714,0.7677677677677678,0.8049999999999999,1,0.25,0.6666666666666666,0.4,0.8888888888888888,0.1111111111111111,1.0,0.5328947368421053,0.8888888888888888,0.5,0,0.3333333333333333,1,Medium
S02475,0.2727272727272727,0,0.21500000000000008,0.5985714285714285,0.23823823823823823,0.9650000000000001,0,0.5,0.8888888888888888,0.4,1.0,0.0,1.0,0.2013157894736842,0.4444444444444444,0.0,2,0.2222222222222222,0,Low
S02476,0.6363636363636364,0,0.004999999999999893,0.16,0.1031031031031031,0.45500000000000007,3,0.0,0.7777777777777778,0.2,0.3333333333333333,1.0,0.2,0.843421052631579,0.2222222222222222,0.25,2,0.1111111111111111,0,High
S02477,0.6363636363636364,1,0.30000000000000004,0.9285714285714286,0.9069069069069069,0.7849999999999999,5,0.5,0.7777777777777778,0.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.5,0,0.8888888888888888,0,
S02478,1.0,0,0.75,0.6014285714285714,0.8778778778778779,0.915,0,0.75,0.1111111111111111,0.4,0.8888888888888888,1.0,0.8,0.4881578947368421,0.5555555555555556,0.25,0,0.1111111111111111,0,Medium
S02479,0.0,1,0.7949999999999999,0.8528571428571429,0.028028028028028028,0.685,5,0.25,0.0,0.6,0.0,0.4444444444444444,0.2,0.12894736842105264,0.5555555555555556,0.25,2,0.8888888888888888,0,Low
S02480,0.7272727272727273,0,0.19999999999999996,0.4057142857142857,0.08808808808808809,0.2450000000000001,0,0.5,0.5555555555555556,1.0,1.0,0.3333333333333333,0.8,0.005263157894736842,0.4444444444444444,0.75,3,0.3333333333333333,1,Low
S02481,0.36363636363636365,1,0.96,0.8157142857142857,0.3743743743743744,0.6100000000000001,4,0.0,0.6666666666666666,0.2,0.1111111111111111,0.8888888888888888,0.8,0.6592105263157895,0.3333333333333333,0.0,0,1.0,0,Medium
S02482,0.2727272727272727,0,0.5,0.07571428571428572,0.3963963963963964,0.97,5,0.0,0.5555555555555556,0.8,0.8888888888888888,0.8888888888888888,1.0,0.25526315789473686,0.5555555555555556,1.0,0,0.8888888888888888,1,Low
S02483,0.45454545454545453,1,0.915,0.8628571428571429,0.5625625625625625,0.99,4,0.25,0.6666666666666666,1.0,0.4444444444444444,0.8888888888888888,1.0,0.07763157894736843,0.6666666666666666,1.0,3,0.8888888888888888,0,Low
S02484,0.45454545454545453,0,0.7050000000000001,0.46285714285714286,0.3633633633633634,0.6399999999999999,4,0.5,0.7777777777777778,0.0,0.3333333333333333,0.2222222222222222,0.4,0.24868421052631579,0.7777777777777778,0.5,0,1.0,0,Low
S02485,0.09090909090909091,0,0.72,0.6528571428571428,0.94994994994995,0.885,1,1.0,0.1111111111111111,0.2,0.6666666666666666,1.0,1.0,0.19473684210526315,0.1111111111111111,0.5,0,0.4444444444444444,0,Low
S02486,0.6363636363636364,1,0.08499999999999996,0.37714285714285717,0.14614614614614616,0.19999999999999996,0,0.25,0.0,0.6,0.4444444444444444,0.2222222222222222,0.0,0.29736842105263156,0.3333333333333333,0.0,0,0.6666666666666666,1,Low
S02487,0.5454545454545454,0,0.21999999999999997,0.5442857142857143,0.3133133133133133,0.2450000000000001,3,0.75,1.0,1.0,0.0,0.2222222222222222,0.8,0.2644736842105263,0.6666666666666666,0.75,0,0.3333333333333333,0,Low
S02488,0.0,1,0.010000000000000009,0.3028571428571429,0.5475475475475475,0.9550000000000001,3,0.5,0.7777777777777778,1.0,0.8888888888888888,1.0,0.6,0.060526315789473685,0.2222222222222222,0.5,2,1.0,0,Low
S02489,0.36363636363636365,2,0.7150000000000001,0.4742857142857143,0.7957957957957958,0.135,4,0.5,0.7777777777777778,0.4,0.7777777777777778,0.4444444444444444,1.0,0.34210526315789475,0.4444444444444444,0.5,2,0.3333333333333333,0,Medium
S02490,1.0,0,0.345,0.012857142857142857,0.45145145145145144,0.18999999999999995,4,0.25,0.7777777777777778,0.0,0.2222222222222222,0.5555555555555556,1.0,0.3263157894736842,1.0,0.25,0,0.0,0,Low
S02491,0.45454545454545453,0,0.7849999999999999,0.51,0.8988988988988988,0.41999999999999993,0,0.5,1.0,0.0,1.0,0.5555555555555556,0.4,0.6486842105263158,0.6666666666666666,0.0,0,1.0,0,Medium
S02492,0.2727272727272727,1,0.3400000000000001,0.2885714285714286,0.5055055055055055,0.5900000000000001,3,0.5,0.6666666666666666,0.2,0.2222222222222222,0.2222222222222222,0.8,0.6144736842105263,0.8888888888888888,1.0,0,0.8888888888888888,0,Medium
S02493,0.09090909090909091,2,0.8200000000000001,0.08142857142857143,0.4854854854854855,0.605,0,0.75,0.1111111111111111,0.2,0.2222222222222222,0.1111111111111111,0.8,0.33026315789473687,0.5555555555555556,0.0,2,1.0,0,Medium
S02494,0.2727272727272727,1,0.1299999999999999,0.7042857142857143,0.1001001001001001,0.29000000000000004,5,0.75,0.3333333333333333,0.6,0.6666666666666666,0.5555555555555556,0.4,0.41973684210526313,0.1111111111111111,1.0,3,0.7777777777777778,0,Medium
S02495,0.0,1,0.17500000000000004,0.7271428571428571,0.1061061061061061,0.9199999999999999,1,1.0,0.8888888888888888,0.8,0.1111111111111111,0.3333333333333333,0.2,0.12236842105263158,0.8888888888888888,0.25,2,0.8888888888888888,1,Low
S02496,0.5454545454545454,1,0.3400000000000001,0.3171428571428571,0.8568568568568569,0.915,0,0.75,0.7777777777777778,0.2,0.8888888888888888,0.8888888888888888,0.8,0.45921052631578946,0.5555555555555556,0.75,0,0.0,0,Medium
S02497,0.09090909090909091,0,0.4099999999999999,0.5257142857142857,0.9369369369369369,0.3899999999999999,4,1.0,0.3333333333333333,1.0,0.3333333333333333,0.1111111111111111,0.0,0.868421052631579,1.0,1.0,0,0.1111111111111111,0,High
S02498,0.09090909090909091,2,0.3500000000000001,0.9871428571428571,0.2902902902902903,0.43500000000000005,2,0.75,0.7777777777777778,0.2,0.6666666666666666,0.3333333333333333,0.8,0.10263157894736842,0.1111111111111111,0.25,0,0.7777777777777778,0,Low
S02499,0.7272727272727273,2,0.7649999999999999,0.5957142857142858,0.3483483483483483,0.7,1,1.0,1.0,0.2,0.7777777777777778,0.1111111111111111,0.4,0.20789473684210527,0.0,0.75,3,0.7777777777777778,1,Low
S02500,0.36363636363636365,0,0.09499999999999997,0.78,0.6166166166166166,0.665,3,0.75,0.5555555555555556,0.6,0.4444444444444444,0.4444444444444444,0.6,0.37763157894736843,0.3333333333333333,0.25,0,0.0,0,Medium
S02501,0.09090909090909091,0,0.3500000000000001,0.1457142857142857,0.7327327327327328,0.3799999999999999,3,0.75,0.8888888888888888,0.4,0.7777777777777778,0.2222222222222222,0.4,0.36578947368421055,0.1111111111111111,0.75,3,1.0,0,Medium
S02502,0.9090909090909091,0,0.835,0.22857142857142856,0.5875875875875876,0.41500000000000004,4,0.25,0.0,0.8,0.3333333333333333,0.3333333333333333,0.4,0.3513157894736842,0.6666666666666666,0.5,0,0.4444444444444444,0,Medium
S02503,0.7272727272727273,0,0.06499999999999995,0.2842857142857143,0.22622622622622623,0.3500000000000001,4,0.75,0.5555555555555556,0.6,1.0,0.8888888888888888,0.0,0.19342105263157894,0.6666666666666666,0.75,0,0.5555555555555556,0,Low
S02504,0.7272727272727273,1,0.94,0.22714285714285715,0.5955955955955956,0.2350000000000001,1,1.0,0.3333333333333333,0.2,0.1111111111111111,1.0,0.2,0.05263157894736842,0.2222222222222222,1.0,3,0.4444444444444444,1,Low
S02505,0.0,0,0.9850000000000001,0.9914285714285714,0.9769769769769769,0.45999999999999996,4,0.25,0.2222222222222222,0.4,0.2222222222222222,0.4444444444444444,0.0,0.16052631578947368,1.0,0.75,0,0.5555555555555556,0,Low
S02506,0.9090909090909091,0,0.09000000000000008,0.19285714285714287,0.5875875875875876,0.685,2,1.0,0.4444444444444444,0.2,0.5555555555555556,0.8888888888888888,0.0,0.4934210526315789,0.0,0.0,0,0.6666666666666666,0,Medium
S02507,0.18181818181818182,0,0.29000000000000004,0.5671428571428572,0.7607607607607607,0.74,1,0.75,1.0,0.6,1.0,0.4444444444444444,0.8,0.7302631578947368,0.1111111111111111,0.75,0,1.0,0,High
S02508,0.2727272727272727,2,0.3700000000000001,0.5585714285714286,0.7667667667667668,0.78,4,0.75,0.7777777777777778,0.0,0.5555555555555556,1.0,0.6,0.4355263157894737,0.7777777777777778,0.25,0,0.5555555555555556,1,Medium
S02509,0.5454545454545454,1,0.7749999999999999,0.15,0.04904904904904905,0.375,5,1.0,1.0,0.2,0.6666666666666666,0.8888888888888888,0.4,0.2618421052631579,0.3333333333333333,1.0,2,0.2222222222222222,0,Low
S02510,0.8181818181818182,0,0.595,0.8314285714285714,0.8678678678678678,0.7649999999999999,6,0.5,0.5555555555555556,0.4,0.3333333333333333,0.7777777777777778,0.0,0.4921052631578947,0.2222222222222222,0.5,1,0.5555555555555556,0,Medium
S02511,0.2727272727272727,0,0.645,0.84,0.96996996996997,0.004999999999999893,2,0.25,0.0,0.8,0.7777777777777778,0.0,0.0,0.060526315789473685,1.0,0.5,2,0.8888888888888888,0,Low
S02512,0.09090909090909091,2,0.76,0.07571428571428572,0.7217217217217218,0.4750000000000001,1,0.25,0.5555555555555556,0.0,0.7777777777777778,0.2222222222222222,1.0,0.3223684210526316,0.6666666666666666,0.25,0,0.5555555555555556,0,Low
S02513,0.5454545454545454,1,0.1200000000000001,0.3942857142857143,0.15715715715715717,0.7949999999999999,6,0.75,0.6666666666666666,0.2,0.6666666666666666,0.4444444444444444,0.2,0.2118421052631579,1.0,0.5,2,0.5555555555555556,0,Low
S02514,0.45454545454545453,0,0.835,0.15714285714285714,0.32732732732732733,0.6299999999999999,0,0.25,0.5555555555555556,0.2,0.2222222222222222,0.2222222222222222,0.2,0.2736842105263158,0.3333333333333333,1.0,0,0.4444444444444444,0,Low
S02515,0.18181818181818182,0,0.7050000000000001,0.31857142857142856,0.7447447447447447,0.4750000000000001,2,1.0,0.2222222222222222,0.4,0.2222222222222222,1.0,1.0,0.21710526315789475,0.1111111111111111,0.25,2,0.0,0,Low
S02516,0.45454545454545453,0,0.575,0.10571428571428572,0.8828828828828829,0.645,0,0.75,0.8888888888888888,0.0,0.1111111111111111,0.0,0.6,0.10921052631578948,0.2222222222222222,1.0,0,0.4444444444444444,0,Low
S02517,0.9090909090909091,0,0.8899999999999999,0.7214285714285714,0.07607607607607608,0.905,6,0.25,1.0,0.0,0.6666666666666666,0.1111111111111111,0.4,0.6644736842105263,0.3333333333333333,0.5,0,0.0,0,High
S02518,0.45454545454545453,1,0.7,0.018571428571428572,0.7347347347347347,0.565,3,0.0,1.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.20657894736842106,0.0,0.5,2,0.7777777777777778,0,Low
S02519,1.0,1,0.19999999999999996,0.6871428571428572,0.6326326326326326,0.8,3,0.25,0.3333333333333333,0.2,0.6666666666666666,0.3333333333333333,0.8,0.20526315789473684,0.7777777777777778,0.0,0,0.0,0,Low
S02520,0.36363636363636365,1,0.42999999999999994,0.26857142857142857,0.45345345345345345,0.98,4,1.0,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,1.0,0.3171052631578947,0.7777777777777778,0.25,2,0.7777777777777778,0,Low
S02521,0.2727272727272727,1,0.4950000000000001,0.5185714285714286,0.30930930930930933,0.7050000000000001,3,0.25,0.4444444444444444,0.2,0.3333333333333333,0.1111111111111111,0.2,0.36973684210526314,0.4444444444444444,0.75,3,0.3333333333333333,1,Medium
S02522,0.8181818181818182,0,0.05499999999999994,0.34,0.3263263263263263,0.575,0,0.5,0.2222222222222222,0.2,0.0,0.5555555555555556,0.0,0.6473684210526316,0.5555555555555556,0.25,0,0.2222222222222222,0,Medium
S02523,1.0,1,0.9550000000000001,0.5714285714285714,0.5075075075075075,0.03499999999999992,2,0.5,0.1111111111111111,1.0,0.1111111111111111,0.0,0.8,0.3631578947368421,0.3333333333333333,1.0,0,0.3333333333333333,1,Medium
S02524,0.0,1,0.1299999999999999,0.4328571428571429,0.8528528528528528,0.375,0,0.75,0.7777777777777778,0.0,0.6666666666666666,0.7777777777777778,0.0,0.4381578947368421,0.2222222222222222,0.5,2,0.1111111111111111,0,Medium
S02525,0.8181818181818182,0,0.6950000000000001,0.12857142857142856,0.8698698698698699,0.565,0,0.5,0.6666666666666666,0.6,0.4444444444444444,0.2222222222222222,0.6,0.0,0.2222222222222222,0.0,2,0.2222222222222222,0,
S02526,0.45454545454545453,0,0.5049999999999999,0.5585714285714286,0.1061061061061061,0.7949999999999999,3,1.0,0.4444444444444444,0.8,1.0,0.7777777777777778,1.0,0.3894736842105263,0.3333333333333333,0.25,0,0.3333333333333333,0,Medium
S02527,0.09090909090909091,1,0.02499999999999991,0.26142857142857145,0.24024024024024024,0.43999999999999995,0,0.0,0.0,0.8,0.2222222222222222,0.2222222222222222,0.6,0.17894736842105263,0.5555555555555556,1.0,0,0.8888888888888888,0,Low
S02528,0.18181818181818182,0,0.925,0.022857142857142857,0.4344344344344344,0.96,6,0.0,1.0,0.6,0.1111111111111111,0.0,0.8,0.18289473684210528,0.1111111111111111,0.0,2,1.0,1,Low
S02529,0.6363636363636364,0,0.8500000000000001,0.015714285714285715,0.02702702702702703,0.27,1,0.75,0.0,0.0,0.2222222222222222,0.3333333333333333,0.2,0.09473684210526316,0.5555555555555556,0.0,0,0.1111111111111111,0,Low
S02530,0.8181818181818182,1,0.5249999999999999,0.2357142857142857,0.7037037037037037,0.7450000000000001,1,0.75,0.7777777777777778,0.2,0.3333333333333333,0.2222222222222222,1.0,0.2631578947368421,0.7777777777777778,0.0,2,0.2222222222222222,0,Low
S02531,0.45454545454545453,2,0.22999999999999998,0.20714285714285716,0.24824824824824826,0.41999999999999993,1,0.5,0.3333333333333333,0.4,1.0,0.7777777777777778,0.6,0.4039473684210526,0.8888888888888888,0.5,0,0.3333333333333333,0,Medium
S02532,0.18181818181818182,0,0.1200000000000001,0.4014285714285714,0.3633633633633634,0.4850000000000001,4,1.0,0.3333333333333333,0.6,1.0,0.0,0.2,0.4144736842105263,0.3333333333333333,1.0,0,0.2222222222222222,0,Medium
S02533,0.5454545454545454,1,0.365,0.7828571428571428,0.7247247247247247,0.8049999999999999,5,0.5,0.8888888888888888,0.8,0.4444444444444444,0.8888888888888888,0.8,0.3684210526315789,0.4444444444444444,0.0,2,0.2222222222222222,0,Medium
S02534,0.2727272727272727,0,0.2549999999999999,0.83,0.5325325325325325,0.29499999999999993,5,1.0,0.1111111111111111,0.8,0.7777777777777778,0.8888888888888888,1.0,0.20657894736842106,0.7777777777777778,0.5,0,0.8888888888888888,0,Low
S02535,0.7272727272727273,1,0.5049999999999999,0.24,0.47147147147147145,0.09499999999999997,3,1.0,0.4444444444444444,0.2,0.8888888888888888,0.5555555555555556,0.8,0.18552631578947368,1.0,0.5,0,0.4444444444444444,0,Low
S02536,0.36363636363636365,1,0.9650000000000001,0.24142857142857144,0.6666666666666666,0.52,5,0.0,0.5555555555555556,0.8,0.1111111111111111,0.4444444444444444,0.0,0.24605263157894736,0.1111111111111111,0.5,0,0.8888888888888888,0,Low
S02537,0.18181818181818182,1,0.575,0.4928571428571429,0.5385385385385385,0.53,3,1.0,0.5555555555555556,0.8,0.2222222222222222,0.4444444444444444,0.8,0.35,1.0,0.25,0,0.5555555555555556,0,Medium
S02538,0.09090909090909091,0,0.8899999999999999,0.7114285714285714,0.5885885885885885,0.7949999999999999,1,0.25,1.0,0.2,0.3333333333333333,0.5555555555555556,0.0,0.019736842105263157,0.1111111111111111,0.5,0,1.0,1,Low
S02539,0.9090909090909091,1,0.6499999999999999,0.6557142857142857,0.8178178178178178,0.97,2,1.0,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.2,0.2776315789473684,0.8888888888888888,1.0,0,0.7777777777777778,0,Low
S02540,0.09090909090909091,1,0.4750000000000001,0.4228571428571429,0.4124124124124124,0.05499999999999994,4,0.0,1.0,1.0,0.5555555555555556,0.7777777777777778,1.0,0.25526315789473686,0.5555555555555556,0.75,0,0.0,0,Low
S02541,0.18181818181818182,0,0.855,0.20142857142857143,0.934934934934935,0.5900000000000001,1,0.5,0.5555555555555556,0.8,0.5555555555555556,0.2222222222222222,0.0,0.3986842105263158,1.0,0.25,3,0.7777777777777778,0,Medium
S02542,0.09090909090909091,0,0.47,0.9914285714285714,0.5685685685685685,0.6799999999999999,0,1.0,1.0,1.0,1.0,1.0,1.0,0.8881578947368421,0.8888888888888888,0.0,2,0.0,1,High
S02543,0.2727272727272727,0,0.8700000000000001,0.07428571428571429,0.6306306306306306,0.9850000000000001,5,0.25,1.0,1.0,0.6666666666666666,0.0,0.2,0.3263157894736842,1.0,0.5,3,0.8888888888888888,0,Low
S02544,0.09090909090909091,0,0.29000000000000004,0.16714285714285715,0.987987987987988,0.9450000000000001,1,0.75,0.4444444444444444,0.0,0.0,0.4444444444444444,0.6,0.33157894736842103,0.6666666666666666,0.25,0,0.2222222222222222,0,Medium
S02545,0.8181818181818182,1,0.1299999999999999,0.52,0.16416416416416416,0.71,5,0.5,0.7777777777777778,0.4,0.7777777777777778,0.0,0.2,0.45921052631578946,0.4444444444444444,0.25,2,0.8888888888888888,0,Medium
S02546,0.7272727272727273,0,0.855,0.9571428571428572,0.988988988988989,0.52,1,0.75,0.3333333333333333,0.0,0.8888888888888888,0.1111111111111111,0.4,0.2894736842105263,0.8888888888888888,1.0,0,0.7777777777777778,1,Low
S02547,0.09090909090909091,0,0.585,0.19285714285714287,0.5755755755755756,0.15999999999999992,5,0.25,1.0,0.2,0.1111111111111111,0.7777777777777778,0.0,0.4144736842105263,0.8888888888888888,0.0,0,0.6666666666666666,0,Medium
S02548,0.7272727272727273,1,0.8899999999999999,0.59,0.04704704704704705,0.385,2,0.0,1.0,0.2,0.0,0.2222222222222222,0.6,0.5868421052631579,0.1111111111111111,0.75,0,0.0,1,Medium
S02549,0.45454545454545453,0,0.94,0.10857142857142857,0.6616616616616616,0.585,3,0.0,0.2222222222222222,0.2,0.3333333333333333,1.0,0.2,0.2710526315789474,0.7777777777777778,0.75,2,0.6666666666666666,1,Low
S02550,0.0,1,0.05499999999999994,0.7942857142857143,0.48348348348348347,0.7250000000000001,5,0.5,0.5555555555555556,0.8,0.1111111111111111,0.3333333333333333,0.8,0.6302631578947369,0.7777777777777778,0.25,0,0.1111111111111111,0,Medium
S02551,0.2727272727272727,0,0.5,0.024285714285714285,0.15715715715715717,0.635,3,1.0,1.0,0.6,0.5555555555555556,0.5555555555555556,0.0,0.3671052631578947,0.1111111111111111,0.25,0,0.1111111111111111,1,Medium
S02552,0.0,1,0.375,0.5742857142857143,0.6676676676676677,0.7150000000000001,0,1.0,0.8888888888888888,0.8,0.2222222222222222,0.7777777777777778,0.2,0.4868421052631579,1.0,0.0,0,0.8888888888888888,1,Medium
S02553,0.45454545454545453,1,0.625,0.2914285714285714,0.15015015015015015,0.42999999999999994,1,0.75,0.7777777777777778,0.0,0.8888888888888888,0.0,0.6,0.531578947368421,0.6666666666666666,0.25,0,0.8888888888888888,0,Medium
S02554,0.2727272727272727,1,0.7949999999999999,0.7114285714285714,0.22422422422422422,0.73,6,0.0,1.0,0.4,0.7777777777777778,0.1111111111111111,1.0,0.5907894736842105,0.0,0.5,0,0.0,0,Medium
S02555,0.18181818181818182,0,0.28,0.4614285714285714,0.25925925925925924,0.14500000000000002,0,1.0,0.7777777777777778,0.4,0.6666666666666666,0.5555555555555556,0.8,0.5526315789473685,0.4444444444444444,0.75,0,0.6666666666666666,1,Medium
S02556,0.18181818181818182,1,0.5549999999999999,0.8485714285714285,0.3863863863863864,0.16500000000000004,5,1.0,0.2222222222222222,0.4,0.6666666666666666,0.7777777777777778,1.0,0.6039473684210527,0.4444444444444444,0.5,2,0.4444444444444444,0,Medium
S02557,0.7272727272727273,0,0.71,0.8014285714285714,0.2552552552552553,0.16500000000000004,3,0.0,0.0,1.0,0.6666666666666666,0.7777777777777778,0.0,0.3631578947368421,1.0,1.0,2,0.5555555555555556,0,Medium
S02558,0.45454545454545453,0,0.135,0.4,0.06006006006006006,0.8899999999999999,2,0.0,0.2222222222222222,0.4,0.4444444444444444,0.2222222222222222,0.6,0.19078947368421054,0.4444444444444444,0.25,0,0.0,0,Low
S02559,0.7272727272727273,0,0.815,0.2357142857142857,0.8638638638638638,0.07499999999999996,5,0.25,0.2222222222222222,1.0,0.7777777777777778,0.3333333333333333,0.8,0.34868421052631576,0.1111111111111111,0.0,0,0.5555555555555556,1,Medium
S02560,0.36363636363636365,1,0.605,0.3457142857142857,0.7717717717717718,0.8,3,0.75,0.5555555555555556,0.6,0.3333333333333333,1.0,1.0,0.11710526315789474,0.2222222222222222,1.0,0,0.0,1,Low
S02561,0.09090909090909091,0,0.95,0.6828571428571428,0.8328328328328328,0.2350000000000001,3,0.0,0.2222222222222222,0.4,0.4444444444444444,0.3333333333333333,0.4,0.2644736842105263,0.5555555555555556,1.0,0,0.3333333333333333,0,Low
S02562,0.6363636363636364,1,0.3400000000000001,0.23285714285714285,0.3953953953953954,0.47,5,0.25,0.1111111111111111,1.0,0.2222222222222222,0.3333333333333333,0.8,0.2118421052631579,0.0,0.0,2,0.1111111111111111,0,Low
S02563,0.36363636363636365,0,0.1100000000000001,0.4614285714285714,0.3963963963963964,0.915,2,0.0,0.8888888888888888,0.8,0.2222222222222222,0.1111111111111111,1.0,0.034210526315789476,0.5555555555555556,1.0,0,0.1111111111111111,0,Low
S02564,0.09090909090909091,0,0.5049999999999999,0.81,0.16116116116116116,0.585,1,0.5,0.5555555555555556,0.4,0.1111111111111111,0.5555555555555556,0.0,0.5105263157894737,0.5555555555555556,0.5,3,0.0,0,Medium
S02565,0.2727272727272727,1,0.08499999999999996,0.7857142857142857,0.3793793793793794,0.20999999999999996,1,0.5,0.4444444444444444,0.2,0.4444444444444444,0.7777777777777778,0.4,0.5921052631578947,0.6666666666666666,1.0,0,0.6666666666666666,0,Medium
S02566,0.7272727272727273,0,0.97,0.9128571428571428,0.44244244244244246,0.2849999999999999,5,0.5,0.2222222222222222,0.0,0.1111111111111111,0.8888888888888888,0.2,0.18552631578947368,0.8888888888888888,0.0,2,0.1111111111111111,1,Low
S02567,0.2727272727272727,1,0.040000000000000036,0.9042857142857142,0.3483483483483483,0.9199999999999999,5,0.0,0.6666666666666666,0.8,1.0,0.0,0.4,0.45526315789473687,0.8888888888888888,0.75,3,0.6666666666666666,0,Medium
S02568,1.0,0,0.7549999999999999,0.9957142857142857,0.968968968968969,0.42500000000000004,5,1.0,0.6666666666666666,0.6,0.3333333333333333,0.0,0.4,0.8539473684210527,0.3333333333333333,0.25,3,0.1111111111111111,0,High
S02569,1.0,1,0.5249999999999999,0.2957142857142857,0.03003003003003003,0.585,3,1.0,0.3333333333333333,0.8,1.0,0.8888888888888888,0.4,0.5644736842105263,0.1111111111111111,0.0,0,0.6666666666666666,0,Medium
S02570,1.0,1,0.3700000000000001,0.44857142857142857,0.07007007007007007,0.45999999999999996,5,0.5,1.0,0.2,0.0,0.3333333333333333,0.8,0.12631578947368421,0.4444444444444444,0.5,0,0.3333333333333333,0,Low
S02571,0.2727272727272727,0,0.06499999999999995,0.4328571428571429,0.3963963963963964,0.3799999999999999,0,0.75,0.1111111111111111,0.4,0.1111111111111111,0.6666666666666666,0.4,0.5052631578947369,0.0,0.5,2,0.8888888888888888,0,Medium
S02572,0.09090909090909091,0,0.6200000000000001,0.34,0.43743743743743746,0.2250000000000001,6,0.25,0.1111111111111111,0.4,0.0,0.1111111111111111,0.4,0.29473684210526313,0.4444444444444444,0.75,0,0.0,0,Low
S02573,1.0,1,0.585,0.31857142857142856,0.001001001001001001,0.685,5,0.5,0.7777777777777778,0.6,0.1111111111111111,1.0,0.2,0.5013157894736842,1.0,0.5,2,0.2222222222222222,0,Medium
S02574,0.45454545454545453,1,0.28,0.12428571428571429,0.928928928928929,0.72,0,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4,0.7855263157894737,0.2222222222222222,0.0,2,0.4444444444444444,0,High
S02575,0.9090909090909091,0,0.9099999999999999,0.7657142857142857,0.5615615615615616,0.2749999999999999,4,0.25,0.6666666666666666,0.4,0.0,0.6666666666666666,1.0,0.3157894736842105,0.6666666666666666,0.5,2,0.6666666666666666,0,Low
